링크,제목,키워드,기관,카테고리목록
https://www.damoa.or.kr/main/cmf_video.php?no=126,고소하고 맛있는 소풍용 김치주먹밥 만드는 비법,,EBS,우리들의 이야기/요리사; 기타/도시락; 요리/요리사; 교육/요리사; 기타/주먹밥; 부모교육 및 지원정책/도시락; 취미/도시락; 부모교육 및 지원정책/주먹밥; 취미/주먹밥; 유튜브/도시락; 안전/요리사; 직업/도시락; 건강/도시락; 유튜브/주먹밥; 우리들의 이야기/도시락; 요리/도시락; 직업/주먹밥; 교육/도시락; 건강/주먹밥; 우리들의 이야기/주먹밥; 요리/주먹밥; 교육/주먹밥; 기타/요리사; 안전/도시락; 부모교육 및 지원정책/요리사; 안전/주먹밥; 취미/요리사; 유튜브/요리사; 직업/요리사; 건강/요리사
https://www.damoa.or.kr/main/cmf_video.php?no=102,구수하고 맛있는 된장찌개 만드는 비법,된장찌개,EBS,우리들의 이야기/요리사; 기타/된장찌개; 요리/요리사; 교육/요리사; 부모교육 및 지원정책/된장찌개; 취미/된장찌개; 유튜브/된장찌개; 안전/요리사; 직업/된장찌개; 건강/된장찌개; 우리들의 이야기/된장찌개; 요리/된장찌개; 교육/된장찌개; 기타/요리사; 부모교육 및 지원정책/요리사; 안전/된장찌개; 취미/요리사; 유튜브/요리사; 직업/요리사; 건강/요리사
https://www.damoa.or.kr/main/cmf_video.php?no=163,드럼을 연주하는 드러머 이야기,드러머,EBS,건강/드러머; 부모교육 및 지원정책/드러머; 우리들의 이야기/드러머; 교육/드러머; 취미/드러머; 요리/드러머; 안전/드러머; 기타/드러머; 유튜브/드러머; 직업/드러머
https://www.damoa.or.kr/main/cmf_video.php?no=2045,개그우먼 김미화와 드럼을 좋아하는 발달장애 아들 진희의 이야기,,유튜브 채널 TV CHOSUN,건강/드러머; 부모교육 및 지원정책/드러머; 우리들의 이야기/드러머; 교육/드러머; 취미/드러머; 요리/드러머; 안전/드러머; 기타/드러머; 유튜브/드러머; 직업/드러머
https://www.damoa.or.kr/main/cmf_video.php?no=65,도전! 함께 등산하기,등산하기,EBS,요리/등산하기; 기타/등산하기; 유튜브/등산하기; 직업/등산하기; 건강/등산하기; 부모교육 및 지원정책/등산하기; 우리들의 이야기/등산하기; 교육/등산하기; 안전/등산하기; 취미/등산하기
https://www.damoa.or.kr/main/cmf_video.php?no=127,"쉽게 만드는 간식, 컵피자와 딸기 에이드",,EBS,우리들의 이야기/요리사; 요리/요리사; 교육/요리사; 부모교육 및 지원정책/피자; 취미/피자; 기타/딸기에이드; 유튜브/피자; 직업/피자; 부모교육 및 지원정책/딸기에이드; 취미/딸기에이드; 안전/요리사; 건강/피자; 우리들의 이야기/피자; 교육/피자; 요리/피자; 유튜브/딸기에이드; 직업/딸기에이드; 건강/딸기에이드; 우리들의 이야기/딸기에이드; 교육/딸기에이드; 요리/딸기에이드; 기타/요리사; 안전/피자; 부모교육 및 지원정책/요리사; 취미/요리사; 안전/딸기에이드; 기타/피자; 유튜브/요리사; 직업/요리사; 건강/요리사
https://www.damoa.or.kr/main/cmf_video.php?no=153,간식 소떡소떡 요리 비법,떡 요리,EBS,유튜브/소떡소떡; 직업/소떡소떡; 기타/떡 요리; 건강/소떡소떡; 우리들의 이야기/소떡소떡; 교육/소떡소떡; 요리/소떡소떡; 부모교육 및 지원정책/떡 요리; 취미/떡 요리; 유튜브/떡 요리; 직업/떡 요리; 안전/소떡소떡; 건강/떡 요리; 우리들의 이야기/떡 요리; 요리/떡 요리; 교육/떡 요리; 기타/소떡소떡; 안전/떡 요리; 부모교육 및 지원정책/소떡소떡; 취미/소떡소떡
https://www.damoa.or.kr/main/cmf_video.php?no=125,맛있는 장떡 만드는 비법,,EBS,우리들의 이야기/요리사; 요리/요리사; 기타/떡 요리; 교육/요리사; 안전/부침개; 부모교육 및 지원정책/떡 요리; 취미/떡 요리; 안전/요리사; 유튜브/떡 요리; 직업/떡 요리; 건강/떡 요리; 우리들의 이야기/떡 요리; 기타/부침개; 요리/떡 요리; 교육/떡 요리; 부모교육 및 지원정책/부침개; 기타/요리사; 취미/부침개; 유튜브/부침개; 부모교육 및 지원정책/요리사; 안전/떡 요리; 직업/부침개; 건강/부침개; 취미/요리사; 유튜브/요리사; 우리들의 이야기/부침개; 교육/부침개; 요리/부침개; 직업/요리사; 건강/요리사
https://www.damoa.or.kr/main/cmf_video.php?no=123,새콤달콤 떡볶이 만드는 비법,떡볶이,EBS,우리들의 이야기/요리사; 요리/요리사; 교육/요리사; 기타/떡볶이; 안전/요리사; 부모교육 및 지원정책/떡볶이; 취미/떡볶이; 유튜브/떡볶이; 직업/떡볶이; 기타/요리사; 건강/떡볶이; 우리들의 이야기/떡볶이; 교육/떡볶이; 요리/떡볶이; 부모교육 및 지원정책/요리사; 취미/요리사; 유튜브/요리사; 안전/떡볶이; 직업/요리사; 건강/요리사
https://www.damoa.or.kr/main/cmf_video.php?no=204,짜장 떡볶이 만들기 (매거진 Autism),떡볶이,유튜브 채널 오티즘엑스포,유튜브/떡볶이; 직업/떡볶이; 건강/떡볶이; 부모교육 및 지원정책/떡볶이; 우리들의 이야기/떡볶이; 교육/떡볶이; 안전/떡볶이; 취미/떡볶이; 요리/떡볶이; 기타/떡볶이
https://www.damoa.or.kr/main/cmf_video.php?no=2577,물놀이 안전수칙에 대하여 알아보아요.,물놀이 안전,유튜브 채널 행정안전부,교육/물놀이 안전; 안전/물놀이 안전; 취미/물놀이 안전; 요리/물놀이 안전; 기타/물놀이 안전; 유튜브/물놀이 안전; 직업/물놀이 안전; 건강/물놀이 안전; 부모교육 및 지원정책/물놀이 안전; 우리들의 이야기/물놀이 안전
https://www.damoa.or.kr/main/cmf_video.php?no=49,물놀이 안전 교육,물놀이 안전,EBS,우리들의 이야기/응급 치료; 교육/응급 치료; 안전/물놀이 안전; 요리/응급 치료; 안전/응급 치료; 기타/물놀이 안전; 부모교육 및 지원정책/물놀이 안전; 취미/물놀이 안전; 유튜브/물놀이 안전; 기타/응급 치료; 직업/물놀이 안전; 건강/물놀이 안전; 우리들의 이야기/물놀이 안전; 부모교육 및 지원정책/응급 치료; 교육/물놀이 안전; 취미/응급 치료; 요리/물놀이 안전; 유튜브/응급 치료; 직업/응급 치료; 건강/응급 치료
https://www.damoa.or.kr/main/cmf_video.php?no=133,아름다운 머리를 만들어주는 미용사 이야기,미용사,EBS,직업/미용사; 건강/미용사; 부모교육 및 지원정책/미용사; 우리들의 이야기/미용사; 취미/미용사; 요리/미용사; 교육/미용사; 안전/미용사; 기타/미용사; 유튜브/미용사
https://www.damoa.or.kr/main/cmf_video.php?no=3,개성 넘치는 헤어디자이너 이야기,,EBS,직업/미용사; 건강/미용사; 부모교육 및 지원정책/미용사; 우리들의 이야기/미용사; 취미/미용사; 요리/미용사; 교육/미용사; 안전/미용사; 기타/미용사; 유튜브/미용사
https://www.damoa.or.kr/main/cmf_video.php?no=2757,"직업능력개발센터의 하루, 내일도 출근",,시청자미디어재단,건강/바리스타; 부모교육 및 지원정책/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 안전/바리스타; 취미/바리스타; 요리/바리스타; 기타/바리스타; 유튜브/바리스타; 직업/바리스타
https://www.damoa.or.kr/main/cmf_video.php?no=2590,직업·취업정보 바리스타 이야기,바리스타,,교육/커피; 요리/커피; 기타/바리스타; 안전/커피; 부모교육 및 지원정책/바리스타; 취미/바리스타; 유튜브/바리스타; 직업/바리스타; 기타/커피; 건강/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 요리/바리스타; 부모교육 및 지원정책/커피; 취미/커피; 유튜브/커피; 안전/바리스타; 직업/커피; 건강/커피; 우리들의 이야기/커피
https://www.damoa.or.kr/main/cmf_video.php?no=2568,장애인이 운영하는 카페를 둘러보아요.,,유튜브 채널 KTV국민방송,교육/커피; 요리/커피; 기타/바리스타; 안전/커피; 부모교육 및 지원정책/바리스타; 취미/바리스타; 유튜브/바리스타; 직업/바리스타; 기타/커피; 건강/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 요리/바리스타; 부모교육 및 지원정책/커피; 취미/커피; 유튜브/커피; 안전/바리스타; 직업/커피; 건강/커피; 우리들의 이야기/커피
https://www.damoa.or.kr/main/cmf_video.php?no=134,향기로운 커피를 만드는 바리스타 이야기,바리스타,EBS,교육/커피; 요리/커피; 기타/바리스타; 안전/커피; 부모교육 및 지원정책/바리스타; 취미/바리스타; 유튜브/바리스타; 직업/바리스타; 기타/커피; 건강/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 요리/바리스타; 부모교육 및 지원정책/커피; 취미/커피; 유튜브/커피; 안전/바리스타; 직업/커피; 건강/커피; 우리들의 이야기/커피
https://www.damoa.or.kr/main/cmf_video.php?no=3763,"[발달장애인훈련센터 직무체험] 바리스타, 방진복세탁 마스터하기!",바리스타,유튜브 채널 한국장애인고용공단,건강/바리스타; 부모교육 및 지원정책/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 안전/바리스타; 취미/바리스타; 요리/바리스타; 기타/바리스타; 유튜브/바리스타; 직업/바리스타
https://www.damoa.or.kr/main/cmf_video.php?no=2901,일 잘하죠. 말도 잘 하죠. 완벽해요.,,유튜브 채널 닷페이스,건강/바리스타; 부모교육 및 지원정책/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 안전/바리스타; 취미/바리스타; 요리/바리스타; 기타/바리스타; 유튜브/바리스타; 직업/바리스타
https://www.damoa.or.kr/main/cmf_video.php?no=2805,"[숏클립] 발달장애라도 바리스타 할 수 있어! (2020.06.02, 화요일)",바리스타,유튜브 채널 KBS창원 라이프,건강/바리스타; 부모교육 및 지원정책/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 안전/바리스타; 취미/바리스타; 요리/바리스타; 기타/바리스타; 유튜브/바리스타; 직업/바리스타
https://www.damoa.or.kr/main/cmf_video.php?no=1650,[tbsTV] 시민리포트 - 발달장애 바리스타 카페 큰 인기!,바리스타,유튜브 채널 tbs 시민의방송,건강/바리스타; 부모교육 및 지원정책/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 안전/바리스타; 취미/바리스타; 요리/바리스타; 기타/바리스타; 유튜브/바리스타; 직업/바리스타
https://www.damoa.or.kr/main/cmf_video.php?no=1566,[리듬오브호프] 바리스타의 꿈을 키우는 정호의 이야기,바리스타,유튜브 채널 리듬오브호프 연합지부,건강/바리스타; 부모교육 및 지원정책/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 안전/바리스타; 취미/바리스타; 요리/바리스타; 기타/바리스타; 유튜브/바리스타; 직업/바리스타
https://www.damoa.or.kr/main/cmf_video.php?no=1565,난 당당한 발달장애 바리스타,바리스타,유튜브 채널 shareNcare,교육/커피; 요리/커피; 기타/바리스타; 안전/커피; 부모교육 및 지원정책/바리스타; 취미/바리스타; 유튜브/바리스타; 직업/바리스타; 기타/커피; 건강/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 요리/바리스타; 부모교육 및 지원정책/커피; 취미/커피; 유튜브/커피; 안전/바리스타; 직업/커피; 건강/커피; 우리들의 이야기/커피
https://www.damoa.or.kr/main/cmf_video.php?no=1465,발달장애 가족판 고민자랑: 자립과 학생 때와는 다른 장래 문제가 걱정돼요,,유튜브 채널 틈teum-관계를 트는 예술,교육/커피; 요리/커피; 기타/바리스타; 안전/커피; 부모교육 및 지원정책/바리스타; 취미/바리스타; 유튜브/바리스타; 직업/바리스타; 기타/커피; 건강/바리스타; 우리들의 이야기/바리스타; 교육/바리스타; 요리/바리스타; 부모교육 및 지원정책/커피; 취미/커피; 유튜브/커피; 안전/바리스타; 직업/커피; 건강/커피; 우리들의 이야기/커피
https://www.damoa.or.kr/main/cmf_video.php?no=158,압력밥솥 안전하게 사용하는 법,밥솥 안전,EBS,건강/밥솥 안전; 부모교육 및 지원정책/밥솥 안전; 우리들의 이야기/밥솥 안전; 교육/밥솥 안전; 취미/밥솥 안전; 요리/밥솥 안전; 안전/밥솥 안전; 기타/밥솥 안전; 유튜브/밥솥 안전; 직업/밥솥 안전
https://www.damoa.or.kr/main/cmf_video.php?no=120,진드기에 안 물리는 방법,,EBS,직업/벌레물림; 건강/벌레물림; 부모교육 및 지원정책/벌레물림; 우리들의 이야기/벌레물림; 교육/벌레물림; 안전/벌레물림; 취미/벌레물림; 요리/벌레물림; 기타/벌레물림; 유튜브/벌레물림
https://www.damoa.or.kr/main/cmf_video.php?no=4606,자폐인은 병원에 가는 게 왜 힘이 들까?_한양대학교병원 김인향 교수님[세계자폐증 인식의 날 심포지엄],병원,"유튜브 채널 우리 아이 마음 해결사, 우아해",직업/병원; 건강/병원; 부모교육 및 지원정책/병원; 우리들의 이야기/병원; 요리/병원; 교육/병원; 안전/병원; 취미/병원; 기타/병원; 유튜브/병원
https://www.damoa.or.kr/main/cmf_video.php?no=4483,"느린아이, 괜찮을까요? 발달장애 아동을 위한 교육동영상",,유튜브 채널 원광대병원tv,직업/병원; 건강/병원; 부모교육 및 지원정책/병원; 우리들의 이야기/병원; 요리/병원; 교육/병원; 안전/병원; 취미/병원; 기타/병원; 유튜브/병원
https://www.damoa.or.kr/main/cmf_video.php?no=4403,자폐성장애 김민성#올바른 양치질하는법#장애인치과#명지병원#돌고래치과#국립 경진학교#발달장애 #특수학교,병원,유튜브 채널 김민성 채널,안전/특수학교; 안전/병원; 기타/특수학교; 기타/병원; 부모교육 및 지원정책/특수학교; 취미/특수학교; 부모교육 및 지원정책/병원; 유튜브/특수학교; 직업/특수학교; 취미/병원; 건강/특수학교; 우리들의 이야기/특수학교; 유튜브/병원; 교육/특수학교; 요리/특수학교; 직업/병원; 건강/병원; 우리들의 이야기/병원; 요리/병원; 교육/병원
